user_id,first_name,surname,full_name,city,region,country,age,gender,income,employment_status,marital_status,email,phone_number,acquisition_channel
U31341,Mason,Foster,Mason Foster,Swansea,,uk,65.0,Male,18378.56,Employed part-time,Separated,lucky988@gmail.com,,Referral
U48872,Susan,King,Susan King,cambridge,East of England,,36.0,Female,37112.84,Employed full-time,Married,susank18@gmail.com,(07721) 636247,Referral
U11184,Oliver,Watson,Oliver Watson,Bristol,,United Kingdom,58.0,Male,13296.74,Self-employed,,owatson1997@hotmail.com,(07254) 135283,Organic Search
U45526,Isla,Moore,Isla Moore,Doncaster,,United Kingdom,47.0,Female,15102.73,Self-employed,,isla.moore@icloud.com,07890716588,Organic Search
U19340,Daniel,Begum,Daniel Begum,exeter,South West,United kingdom,40.0,Male,32966.97,Employed full-time,Married,daniel.begum@icloud.com,(07632) 994473,Referral
U75303,Ethan,Silva,Ethan Silva,Telford,West Midlands,UK,36.0,Male,45460.67,Employed full-time,Single,tiger850@gmail.com,+44 7999 038428,Referral
U65987,Amelia,Roberts,Amelia Roberts,Edinburgh,Scotland,United Kingdom,48.0,,44006.46,Employed full-time,Married,amelia.roberts@icloud.com,,Paid Search
U38254,Charlie,Wright,Charlie Wright,,North West,UK,32.0,Male,29609.94,,Married,,07787 458448,Direct / App Store
U42124,Toby,Roberts,Toby Roberts,Salford,,,62.0,Male,14000.0,Employed full-time,,,(07990) 147083,Direct / App Store
U36315,David,Begum,David Begum,Derby,East Midlands,United Kingdom,31.0,Male,48687.8,Employed full-time,Married,davidb78@gmail.com,(07407) 663721,Organic Search
U62813,Stephen,Novak,Stephen Novak,Bradford,Yorkshire and the Humber,United Kingdom,62.0,Male,47649.97,Employed full-time,Married,tiger472@hotmail.com,07273 197 147,Paid Search
U68918,Angela,Ahmed,Angela Ahmed,PETERBOROUGH,East of England,United Kingdom,20.0,Female,,Employed full-time,Married,angelaa19@gmail.com,(07351) 013689,
U12754,Daniel,Patel,Daniel Patel,Bolton,North West,United Kingdom,52.0,Male,29270.16,Employed full-time,Married,daniel.patel@outlook.com,(07963) 300748,Affiliate / Comparison Site
U46597,Trevor,Kelly,Trevor Kelly,Bristol,South West,,63.0,Male,30620.85,Employed full-time,Divorced,tkelly1975@gmail.com,,Paid Search
U34039,Ava,Rahman,Ava Rahman,Westminster,Greater London,,30.0,Female,44242.47,Employed full-time,,ava.rahman@gmail.com,07275572727,Affiliate / Comparison Site
U33113,Gary,Chapman,Gary Chapman,Leeds ,,UK,51.0,Male,39590.31,Self-employed,Single,gary.chapman@icloud.com,07825884208,Referral
U54864,Logan,Nguyen,Logan Nguyen,Manchester,North West,UK,33.0,Male,29291.9,Employed full-time,Single,logan.nguyen@btinternet.com,07498646005,Social Media Ads
U56570,Toby,Martin,Toby Martin,Norwich,East of England,uk,44.0,Male,58217.78,Employed full-time,Married,toby.martin@hotmail.com,(07439) 916980,Affiliate / Comparison Site
U45621,Ava,Byrne,Ava Byrne,Warrington,North West,United Kingdom,33.0,Female,8000.0,Self-employed,Single,abyrne1986@gmail.com,+44 7112 156843,Paid Search
U69321,Claire,King,Claire King,swindon,South West,United kingdom,33.0,Female,27382.55,Employed full-time,Married,,,Paid Search
U47920,Jessica,Thompson,Jessica Thompson,northampton,East Midlands,United Kingdom,47.0,Female,27628.42,Employed full-time,Divorced,jessica.thompson@gmail.com,,Social Media Ads
U28052,Susan,Williams,Susan Williams,,East Midlands,United kingdom,34.0,Female,35166.66,Employed full-time,Separated,swilliams1987@gmail.com,(07431) 879915,Paid Search
U22018,Julie,O'Brien,Julie O'Brien,Chelmsford,East of England,UK,36.0,Female,46456.12,Employed full-time,Separated,,07104 829943,Organic Search
U49095,Barbara,Baker,Barbara Baker,PLYMOUTH,South West,U.K.,48.0,,43115.35,,Divorced,barbarab61@gmail.com,07151 566960,Paid Search
U34640,Vanessa,Smith,Vanessa Smith,Norwich,East of England,United Kingdom,39.0,Female,16133.48,Employed part-time,Married,sparky614@hotmail.com,+44 7991 589548,Organic Search
U96532,Diane,Phillips,Diane Phillips,bristol,South West,United Kingdom,56.0,Female,19401.7,Employed full-time,Married,diane.phillips@gmail.com,(07446) 064971,Referral
U14072,Zoe,Campbell,Zoe Campbell,Edinburgh,Scotland,United Kingdom,55.0,Female,20275.78,Employed part-time,Single,zoe.campbell@hotmail.com,(07746) 634897,Direct / App Store
U21409,Elliot,Ryan,Elliot Ryan,Aberdeen,Scotland,United Kingdom,48.0,Male,21512.45,,Married,elliot.ryan@live.co.uk,+44 7247 662326,Affiliate / Comparison Site
U69114,Peter,Shah,Peter Shah,Huddersfield,Yorkshire and the Humber,uk,,Male,29579.99,Employed full-time,Single,peter.shah@outlook.com,+44 7434 460060,Social Media Ads
U26085,Zoe,Lewis,Zoe Lewis,Rotherham,Yorkshire and the Humber,United Kingdom,,Female,33168.99,Employed full-time,Married,zoel8@gmail.com,07111398456,Social Media Ads
U23128,Connor,Bell,Connor Bell,Oxford,South East,United Kingdom,54.0,Male,25117.82,,Married,cbell2002@hotmail.com,07605 235 607,Referral
U33281,Jack,Moore,Jack Moore,Dundee,Scotland,United Kingdom,40.0,Male,11365.22,Employed part-time,Other,jack.moore@hotmail.com,07376 517022,Direct / App Store
U22178,Jayden,Brown,Jayden Brown,Birmingham,West Midlands,UK,53.0,Male,19933.98,Employed part-time,Married,jayden.brown@outlook.com,07305 607715,Direct / App Store
U34318,Harry,Hussain,Harry Hussain,Stockport,,United Kingdom,31.0,,,Employed full-time,Separated,harry.hussain@gmail.com,,Referral
U52069,Chloe,Murphy,Chloe Murphy,Westminster,,United Kingdom,32.0,,29816.37,Self-employed,Married,chloe.murphy@gmail.com,,Social Media Ads
U99744,Mohammed,Brown,Mohammed Brown,Hull,Yorkshire and the Humber,United Kingdom,58.0,Male,14430.73,Employed full-time,Divorced,mohammedb28@icloud.com,+44 7938 479667,Paid Search
U86107,Meera,Watts,Meera Watts,Dundee,Scotland,United Kingdom,49.0,Female,7585.5,Unemployed,Single,meera.watts@gmail.com,07880888852,Organic Search
U40356,Gabriel,Palmer,Gabriel Palmer,Milton Keynes,South East,United Kingdom,30.0,Male,26342.52,Employed full-time,Married,gabriel.palmer@gmail.com,(07790) 179342,Organic Search
U19966,Phoebe,Iqbal,Phoebe Iqbal,Bradford,,UK,,,37966.42,Employed full-time,Married,phoebei88@hotmail.com,07265 837191,Paid Search
U26311,Stanley,Johnson,Stanley Johnson,Bristol,South West,United Kingdom,35.0,Male,37250.37,Employed full-time,Married,smiley68@gmail.com,+44 7263 638860,Organic Search
U65963,Stephen,Popescu,Stephen Popescu,,Wales,UK,42.0,Male,14000.0,Employed full-time,Married,smiley597@live.co.uk,07202 885649,Referral
U31620,Stephen,Andersson,Stephen Andersson,Blackburn,North West,United Kingdom,31.0,Male,13548.11,Employed part-time,Separated,stephen.andersson@hotmail.com,07274 601560,Organic Search
U91950,Mason,Morgan,Mason Morgan,BRISTOL,South West,United Kingdom,36.0,Male,40779.93,Employed full-time,Single,mason.morgan@yahoo.com,(07115) 202668,Affiliate / Comparison Site
U78878,Owen,Foster,Owen Foster,Swansea,Wales,United Kingdom,26.0,Male,,Employed full-time,Single,owenf79@icloud.com,07894 995552,
U48387,Kathleen,Jones,Kathleen Jones,Sheffield,Yorkshire and the Humber,United Kingdom,33.0,Female,13458.12,Self-employed,,kathleen.jones@gmail.com,(07428) 608315,Affiliate / Comparison Site
U13034,Julie,Wood,Julie Wood,Peterborough,East of England,,41.0,Female,41219.28,,,julie.wood@hotmail.com,+44 7872 324328,Organic Search
U82473,Evie,Graham,Evie Graham,Doncaster,Yorkshire and the Humber,United Kingdom,31.0,Female,15679.82,Employed full-time,Single,evie.graham@outlook.com,07399 247 976,Organic Search
U37303,Ruby,Patel,Ruby Patel,,Scotland,UK,43.0,Female,16670.18,Employed part-time,Single,ruby.patel@gmail.com,07210114841,Affiliate / Comparison Site
U54726,Leah,Chapman,Leah Chapman,Blackburn,North West,UK,39.0,Female,28070.43,Employed full-time,Married,leahc23@outlook.com,07219843234,Referral
U72890,Jayden,Palmer,Jayden Palmer,Coventry,West Midlands,UK,50.0,Male,38774.6,Employed full-time,Divorced,jaydenp66@btinternet.com,07724 945252,Organic Search
U82731,Diane,Bell,Diane Bell,Dundee,Scotland,United Kingdom,41.0,,31490.58,,Married,diane.bell@gmail.com,07778 082854,Direct / App Store
U12197,Sandra,Hill,Sandra Hill,Luton,,United Kingdom,33.0,Female,39347.93,Employed full-time,Single,sandrah29@btinternet.com,07358 603 588,Referral
U38815,Hannah,Shaw,Hannah Shaw,Swindon,South West,,32.0,Female,48972.3,,Married,,,Social Media Ads
U53989,Priya,Shah,Priya Shah, Blackburn,North West,United Kingdom,50.0,,41636.38,Employed full-time,Married,priya.shah@gmail.com,,Referral
U34522,Harry,Graham,Harry Graham,Edinburgh,Scotland,,54.0,Male,41436.94,Employed full-time,Married,harry.graham@yahoo.com,(07241) 155278,Referral
U22062,Martin,Harris,Martin Harris,Colchester,East of England,United Kingdom,52.0,,,Employed full-time,Married,martin.harris@gmail.com,(07315) 865624,Organic Search
U74830,Emily,Morgan,Emily Morgan,bath,South West,United Kingdom,58.0,Female,,Employed full-time,Single,rocket874@live.co.uk,07912 416 496,Affiliate / Comparison Site
U74892,Lily,Foster,Lily Foster,Portsmouth,South East,UK,41.0,Female,32288.42,Self-employed,Married,lily.foster@hotmail.com,07212928478,Affiliate / Comparison Site
U50881,Claire,Sullivan,Claire Sullivan,Bath,South West,United Kingdom,65.0,Female,,Retired,Separated,claires60@icloud.com,,Social Media Ads
U45707,Richard,Kelly,Richard Kelly,,Scotland,United Kingdom,33.0,Male,40081.61,Employed full-time,Other,richard.kelly@hotmail.com,07924 510858,Social Media Ads
U16127,Matilda,Adams,Matilda Adams,Nottingham,East Midlands,United Kingdom,43.0,Female,33070.24,Employed full-time,Divorced,madams1992@gmail.com,07117 018098,Affiliate / Comparison Site
U36674,Karen,Bennett,Karen Bennett,Watford,East of England,United Kingdom,58.0,Other,42449.0,Self-employed,,kbennett1997@yahoo.co.uk,(07549) 948331,Organic Search
U39222,Ryan,Walker,Ryan Walker,,South East,United Kingdom,45.0,Male,23453.31,Employed full-time,Married,misty73@yahoo.co.uk,(07698) 847187,Direct / App Store
U83770,Sienna,Wilson,Sienna Wilson,telford,West Midlands,U.K.,30.0,Female,55920.86,Employed full-time,Married,siennaw38@gmail.com,+44 7222 802336,
U67991,Graham,Davies,Graham Davies,Exeter,South West,United Kingdom,20.0,Male,18291.18,Employed part-time,Married,grahamd84@gmail.com,(07592) 769677,
U67709,Vanessa,Simpson,Vanessa Simpson,Stoke-on-Trent,West Midlands,United Kingdom,37.0,Female,23876.36,Employed full-time,Single,vanessa.simpson@gmail.com,07240 111 879,Social Media Ads
U17604,Jake,Lee,Jake Lee,Doncaster,Yorkshire and the Humber,United Kingdom,45.0,Male,52687.51,Self-employed,Widowed,jake.lee@gmail.com,+44 7770 119840,Referral
U48784,Laura,Nguyen,Laura Nguyen,WARRINGTON,North West,United kingdom,46.0,,13144.35,Self-employed,Divorced,laura.nguyen@gmail.com,+44 7888 143485,
U22954,Reuben,Cox,Reuben Cox,Swindon,South West,United Kingdom,39.0,,34103.93,Employed full-time,Divorced,reuben.cox@icloud.com,07789625083,Affiliate / Comparison Site
U56650,Riley,Murphy,Riley Murphy,LIVERPOOL,North West,UK,35.0,Male,35268.78,Employed full-time,Married,rileym53@icloud.com,07935 276077,Referral
U94930,Andrew,White,Andrew White, Wakefield,Yorkshire and the Humber,,50.0,Male,24441.43,Self-employed,Widowed,andreww69@outlook.com,+44 7533 688046,Affiliate / Comparison Site
U65399,Liam,Young,Liam Young,,Yorkshire and the Humber,U.K.,35.0,Male,32657.02,,Married,,,Paid Search
U69608,Sandra,Turner,Sandra Turner,Leeds,Yorkshire and the Humber,United Kingdom,43.0,Female,32012.05,Self-employed,,,+44 7617 622061,Social Media Ads
U18174,Mason,Thomas,Mason Thomas,,Wales,United Kingdom,31.0,,22193.54,Employed full-time,Married,mason.thomas@gmail.com,07821 389469,Affiliate / Comparison Site
U32185,Arthur,Williams,Arthur Williams, Basildon,East of England,United Kingdom,39.0,Male,,Employed full-time,Separated,maverick694@hotmail.com,07250 366894,Referral
U20676,Emily,Bailey,Emily Bailey,Bath,South West,United Kingdom,49.0,Female,6808.39,Unemployed,Widowed,emily.bailey@gmail.com,07857 614545,Affiliate / Comparison Site
U89719,Rory,Cook,Rory Cook,bournemouth,South West,,45.0,Male,25219.64,,Separated,roryc49@gmail.com,+44 7316 647238,Social Media Ads
U51075,Diane,Bailey,Diane Bailey,Liverpool,North West,uk,49.0,Female,50322.91,Employed full-time,Divorced,diane.bailey@gmail.com,07557 522 204,Social Media Ads
U63223,Riley,Nguyen,Riley Nguyen,London,Greater London,United Kingdom,32.0,Male,25935.07,Employed full-time,Married,rileyn40@outlook.com,07683 560 514,Organic Search
U60743,Nicole,Smith,Nicole Smith,Colchester,East of England,UK,42.0,Female,,Employed full-time,Married,nicole.smith@aol.com,+44 7494 111857,Referral
U30793,Isabella,Adams,Isabella Adams,Edinburgh,Scotland,UK,34.0,,12031.78,Employed part-time,Single,iadams1992@btinternet.com,+44 7825 917725,Social Media Ads
U77562,Christopher,James,Christopher James,Manchester,North West,UK,23.0,,,Employed full-time,Single,cjames2004@gmail.com,07530 970884,Direct / App Store
U83277,Mia,Clark,Mia Clark,Gillingham,,United Kingdom,39.0,Female,43454.41,,Single,mia.clark@outlook.com,07258215938,Social Media Ads
U27190,Louis,Mitchell,Louis Mitchell,aberdeen,Scotland,United Kingdom,48.0,,29358.4,,Single,louis.mitchell@outlook.com,(07206) 647346,Social Media Ads
U42538,Dylan,Lee,Dylan Lee,Belfast,Northern Ireland,uk,52.0,,13005.04,Employed part-time,Single,,07425 346 618,Social Media Ads
U66498,Connor,Morgan,Connor Morgan,Middlesbrough,North East,United Kingdom,29.0,Male,40659.55,Employed full-time,Married,,,Affiliate / Comparison Site
U83954,Chloe,Campbell,Chloe Campbell, Preston,North West,U.K.,42.0,Female,1377.34,Unemployed,Single,chloe.campbell@yahoo.co.uk,(07537) 594635,
U91466,Lily,Clarke,Lily Clarke,Bolton,North West,United Kingdom,34.0,Female,,Employed full-time,,lclarke1998@gmail.com,07222472982,Social Media Ads
U28519,Joseph,King,Joseph King,Bristol,South West,UK,55.0,,22349.92,Employed part-time,Separated,josephk59@yahoo.co.uk,+44 7931 742934,Paid Search
U18424,Evie,Silva,Evie Silva,,West Midlands,United Kingdom,,Female,49593.45,Employed full-time,Married,evie.silva@gmail.com,(07326) 803338,
U73167,David,Lee,David Lee,Bolton,North West,,35.0,Male,51885.46,Self-employed,Married,tiger818@icloud.com,+44 7129 375953,Referral
U54832,Zoe,Rahman,Zoe Rahman,Coventry,West Midlands,U.K.,41.0,Female,11299.72,,Separated,zoe.rahman@yahoo.co.uk,07652036571,
U91102,William,Taylor,William Taylor,London,Greater London,United Kingdom,38.0,Male,,,Single,,07719985143,
U61034,Frank,Sullivan,Frank Sullivan,Dundee,Scotland,United Kingdom,37.0,Male,28569.12,Employed full-time,Married,frank.sullivan@yahoo.co.uk,(07428) 129480,Social Media Ads
U49918,Diane,Campbell,Diane Campbell,Slough,South East,United Kingdom,64.0,Female,17568.95,Retired,Widowed,diane.campbellhotmail.com,07567 447468,Referral
U72661,Zara,Harrison,Zara Harrison,Peterborough,East of England,United Kingdom,54.0,Female,25936.48,Employed full-time,Divorced,,07498287225,Paid Search
U28894,Barbara,Bennett,Barbara Bennett,Blackburn,North West,,38.0,Female,15513.31,Employed full-time,Divorced,,07450 369202,Organic Search
U42440,Lily,Wright,Lily Wright,Bradford,Yorkshire and the Humber,United Kingdom,23.0,Female,9397.94,Unemployed,Single,lily.wright@outlook.com,,Referral
U25042,Sophia,Novak,Sophia Novak,London,Greater London,UK,23.0,Female,9164.1,Student,Married,snovak1986@outlook.com,07334 394 296,Organic Search
U93469,Chelsea,Malik,Chelsea Malik,Rotherham,Yorkshire and the Humber,United Kingdom,53.0,Female,27501.91,Employed full-time,Single,cmalik1974@gmail.com,07401 309361,Social Media Ads
U41752,Dylan,Brown,Dylan Brown,Edinburgh,Scotland,,65.0,Other,41831.77,Employed full-time,Married,dylan.brownicloud.com,(07814) 407455,
U12008,Edward,Hughes,Edward Hughes,LEEDS,Yorkshire and the Humber,UK,50.0,,44378.19,,Single,edward.hughes@live.co.uk,+44 7387 343131,Social Media Ads
U73088,Ethan,Scott,Ethan Scott,Coventry,West Midlands,United Kingdom,36.0,,14000.0,Employed full-time,Married,escott2005@hotmail.com,07706763786,Organic Search
U21224,Yasmin,Harrison,Yasmin Harrison,London,Greater London,United Kingdom,28.0,Female,41078.03,Employed full-time,Married,yasmin.harrison@hotmail.com,,
U93427,Gabriel,Khan,Gabriel Khan,,Yorkshire and the Humber,UK,37.0,Male,30026.02,Self-employed,Married,gkhan2002@yahoo.co.uk,,Organic Search
U89850,Evie,Martin,Evie Martin,NEWCASTLE UPON TYNE,North East,United Kingdom,22.0,Female,6000.0,Employed part-time,Single,turbo369@gmail.com,07195631756,Affiliate / Comparison Site
U36868,Mohammed,Watson,Mohammed Watson,BELFAST,Northern Ireland,,31.0,Male,,Employed full-time,Separated,,07992 019 826,
U56880,Isla,Watson,Isla Watson,Leicester,East Midlands,UK,32.0,Female,34873.77,Employed full-time,,isla.watson@gmail.com,+44 7643 649864,Paid Search
U53876,Jayden,Ahmed,Jayden Ahmed,,West Midlands,United kingdom,35.0,Male,16441.96,Employed full-time,Single,jayden.ahmed@gmail.com,,Social Media Ads
U72199,Amelia,Hughes,Amelia Hughes,Preston,North West,United kingdom,26.0,Female,38372.5,Employed full-time,Single,amelia.hughes@gmail.com,07175 224 468,Organic Search
U50661,Isla,Morgan,Isla Morgan,Aberdeen,Scotland,United kingdom,,Female,33896.08,Self-employed,Divorced,isla.morgan@gmail.com,+44 7297 180186,Paid Search
U55083,Reuben,Iqbal,Reuben Iqbal,Bradford,,United kingdom,20.0,Male,39949.26,Employed full-time,Divorced,reubeni18@gmail.com,,Paid Search
U83066,Donna,Thomas,Donna Thomas,cambridge,East of England,uk,,Female,,Employed full-time,Married,donnat62@gmail.com,(07209) 874244,Referral
U25785,Patricia,Rahman,Patricia Rahman, Coventry,West Midlands,United Kingdom,,Female,30694.68,Employed full-time,Divorced,patricia.rahman@icloud.com,07998 201 723,Social Media Ads
U72809,Julie,Marshall,Julie Marshall,Sheffield,Yorkshire and the Humber,UK,,Female,10596.18,Employed part-time,Married,julie.marshall@yahoo.com,,Organic Search
U70494,Carol,Clarke,Carol Clarke,Sunderland,North East,UK,44.0,Female,32207.42,Employed full-time,,carol.clarke@gmail.com,07260 638289,Affiliate / Comparison Site
U16456,Florence,Johnson,Florence Johnson,Bristol,South West,United Kingdom,51.0,Female,15319.67,Employed full-time,Separated,,07673106578,Paid Search
U71010,Isaac,Hughes,Isaac Hughes,Manchester,North West,,49.0,Male,13125.67,Self-employed,Married,,+44 7806 428605,Affiliate / Comparison Site
U73672,Priya,Scott,Priya Scott,Bolton,North West,United Kingdom,50.0,Female,50934.54,Employed full-time,Married,priya.scott@gmail.com,(07877) 657582,Paid Search
U67036,Daniel,Edwards,Daniel Edwards,Southampton,,United kingdom,,Male,46776.7,Employed full-time,Married,daniele23@outlook.com,+44 7266 669464,Social Media Ads
U23218,Ava,James,Ava James,MILTON KEYNES,South East,United Kingdom,35.0,Female,46545.96,Self-employed,Married,avaj50@icloud.com,07174 720 572,
U53188,Amy,White,Amy White,Leicester,East Midlands,United Kingdom,41.0,Female,50177.93,,Married,amy.white@gmail.com,+44 7157 237429,Referral
U59220,Angela,Thomas,Angela Thomas,London,Greater London,United Kingdom,38.0,Female,8000.0,Self-employed,Single,,07546 305 443,Paid Search
