"user_id","first_name","surname","full_name","city","region","country","age","age_range","gender","income","income_range","employment_status","marital_status","email","phone_number","acquisition_channel"
U92258,Luke,Davies,Luke Davies,Derby,East Midlands,,28.0,"20-35",Male,7364.71,Under 15k,Unemployed,Divorced,luked49@gmail.com,+447525333772,Paid Search
U81769,Alexander,Hill,Alexander Hill,Coventry,West Midlands,United Kingdom,52.0,"51-65",Male,21491.96,"15k-30k",Employed part-time,,,+447270907482,Affiliate / Comparison Site
U27648,Amelia,White,Amelia White,Blackpool,North West,United Kingdom,37.0,"36-50",Female,16518.56,"15k-30k",Employed part-time,,amelia.white@hotmail.com,+447575350952,
U21154,Sofia,Muller,Sofia Muller,Sunderland,North East,United Kingdom,32.0,"20-35",Female,17451.44,"15k-30k",Employed part-time,Married,sofia.muller@yahoo.co.uk,+447726609357,Direct / App Store
U65033,Muhammad,Gray,Muhammad Gray,Colchester,East Of England,United Kingdom,37.0,"36-50",Male,35015.23,"30k-50k",Employed full-time,Married,muhammad.gray@gmail.com,+447195789671,Organic Search
U79277,Ruby,Dimitrov,Ruby Dimitrov,Cambridge,East Of England,,54.0,"51-65",Female,14708.28,Under 15k,Employed full-time,Separated,,,Social Media Ads
U49726,Layla,Ali,Layla Ali,Sunderland,North East,United Kingdom,,,Female,38526.73,"30k-50k",Employed full-time,Married,lali1976@hotmail.com,+447568070297,Paid Search
U14178,Daisy,Cooper,Daisy Cooper,Bolton,North West,United Kingdom,,,Female,35034.56,"30k-50k",Self-employed,Married,dcooper1987@icloud.com,+447304258460,Organic Search
U94762,Phoebe,Ward,Phoebe Ward,Bath,,,58.0,"51-65",Female,5735.91,Under 15k,Unemployed,Single,pward1993@gmail.com,+447939565754,Affiliate / Comparison Site
U82838,James,Green,James Green,,,United Kingdom,37.0,"36-50",,14000.0,Under 15k,Employed full-time,Separated,jamesg37@gmail.com,+447377853575,Referral
U56118,Kian,Nguyen,Kian Nguyen,Swindon,South West,United Kingdom,52.0,"51-65",,40842.83,"30k-50k",,Divorced,kiann62@gmail.com,,
U86773,Owen,Clark,Owen Clark,,Scotland,United Kingdom,,,Male,24536.11,"15k-30k",Employed full-time,Single,owen.clark@yahoo.co.uk,+447221772743,Direct / App Store
U36005,Ava,Williams,Ava Williams,Slough,South East,United Kingdom,,,Female,,,Self-employed,,,+447979932882,Referral
U21780,Alexander,Hussain,Alexander Hussain,,West Midlands,United Kingdom,36.0,"36-50",Male,,,Employed part-time,,alexander.hussain@outlook.com,+447685815884,Direct / App Store
U79051,Leo,Campbell,Leo Campbell,Sale,North West,United Kingdom,58.0,"51-65",Male,8000.0,Under 15k,,,lcampbell1995@gmail.com,+447752433111,Referral
U87972,Amelia,Bell,Amelia Bell,,South West,United Kingdom,,,Female,,,Employed full-time,Divorced,amelia.bell@gmail.com,+447197635543,Organic Search
U76446,Margaret,Thomas,Margaret Thomas,Portsmouth,South East,United Kingdom,40.0,"36-50",Female,,,Employed part-time,Single,margaret.thomas@gmail.com,+447545118241,Organic Search
U60789,James,Murphy,James Murphy,Wakefield,Yorkshire And The Humber,United Kingdom,23.0,"20-35",,,,,Single,james.murphy@outlook.com,+447193209353,Affiliate / Comparison Site
U61286,Molly,Malik,Molly Malik,Milton Keynes,South East,United Kingdom,42.0,"36-50",Female,43031.1,"30k-50k",Employed full-time,Single,mollym94@outlook.com,+447232708126,Social Media Ads
U27290,Joshua,Hunt,Joshua Hunt,Aberdeen,Scotland,United Kingdom,46.0,"36-50",,32970.27,"30k-50k",Employed full-time,Married,joshua.hunt@live.co.uk,+447947956948,Paid Search
U23471,Olivia,Phillips,Olivia Phillips,Milton Keynes,South East,United Kingdom,38.0,"36-50",Female,37033.16,"30k-50k",Employed full-time,Married,oliviap98@gmail.com,+447317896992,Referral
U88274,Sarah,Dimitrov,Sarah Dimitrov,Wolverhampton,,United Kingdom,37.0,"36-50",Female,33267.26,"30k-50k",Employed full-time,Married,,+447225049115,Social Media Ads
U56119,Malcolm,Adams,Malcolm Adams,,,United Kingdom,,,Male,42605.44,"30k-50k",,Married,madams1971@outlook.com,+447416179208,Paid Search
U90957,Chloe,Byrne,Chloe Byrne,,Yorkshire And The Humber,United Kingdom,40.0,"36-50",Female,11669.44,Under 15k,Self-employed,Married,chloe.byrne@outlook.com,+447806374499,Paid Search
U15100,Chloe,Dimitrov,Chloe Dimitrov,Rotherham,Yorkshire And The Humber,United Kingdom,52.0,"51-65",Female,35095.14,"30k-50k",,Married,cdimitrov1989@hotmail.com,+447226545565,Referral
U51798,Leah,Robinson,Leah Robinson,Bradford,Yorkshire And The Humber,United Kingdom,36.0,"36-50",Other,46482.98,"30k-50k",Employed full-time,Married,,+447328397984,Referral
U30275,David,Morgan,David Morgan,Norwich,East Of England,United Kingdom,30.0,"20-35",Male,19005.82,"15k-30k",Employed part-time,Married,davidm38@outlook.com,+447561277630,Direct / App Store
U72642,Peter,Reid,Peter Reid,Aberdeen,Scotland,United Kingdom,31.0,"20-35",Male,37589.79,"30k-50k",Employed full-time,Married,peter.reid@gmail.com,,Affiliate / Comparison Site
U15575,Owen,Dimitrov,Owen Dimitrov,Wakefield,Yorkshire And The Humber,United Kingdom,38.0,"36-50",Male,35072.67,"30k-50k",,Single,odimitrov1976@icloud.com,+447387741361,Affiliate / Comparison Site
U26180,Emily,Bennett,Emily Bennett,Bradford,Yorkshire And The Humber,United Kingdom,56.0,"51-65",Female,30030.39,"30k-50k",,Married,emily.bennett@gmail.com,+447932492486,Affiliate / Comparison Site
U60944,Jack,Watts,Jack Watts,Blackburn,North West,United Kingdom,32.0,"20-35",Male,30119.91,"30k-50k",Employed full-time,,jack.watts@gmail.com,,Organic Search
U70344,Arthur,Martin,Arthur Martin,Blackburn,North West,United Kingdom,,,Male,8000.0,Under 15k,Self-employed,Single,,,Direct / App Store
U18362,Nathan,Jones,Nathan Jones,,West Midlands,United Kingdom,26.0,"20-35",Other,39534.98,"30k-50k",Employed full-time,Single,nathan.jones@outlook.com,,Direct / App Store
U72503,Ethan,Khan,Ethan Khan,Stoke-On-Trent,West Midlands,United Kingdom,54.0,"51-65",Male,49013.11,"30k-50k",Employed full-time,Divorced,ethank53@btinternet.com,+447423820221,
U33380,Luke,Jones,Luke Jones,,South East,United Kingdom,30.0,"20-35",,,,Employed full-time,Single,misty692@gmail.com,,Affiliate / Comparison Site
U94721,Amina,Ahmed,Amina Ahmed,,East Of England,United Kingdom,36.0,"36-50",Female,34182.85,"30k-50k",Employed full-time,Single,,+447477185167,Paid Search
U61566,Harrison,Chapman,Harrison Chapman,Dundee,Scotland,United Kingdom,42.0,"36-50",,40589.85,"30k-50k",Employed full-time,Married,harrison.chapman@gmail.com,+447403130175,Referral
U24655,Holly,Price,Holly Price,Ipswich,East Of England,United Kingdom,44.0,"36-50",Female,6000.0,Under 15k,Employed part-time,,,+447252214991,Paid Search
U83543,Adam,Price,Adam Price,Poole,South West,United Kingdom,27.0,"20-35",Male,28421.01,"15k-30k",Employed full-time,Single,adamp17@gmail.com,+447761559757,Direct / App Store
U61432,Trevor,Mitchell,Trevor Mitchell,Swansea,Wales,,43.0,"36-50",Male,33187.64,"30k-50k",Employed full-time,Married,champ816@gmail.com,+447814029491,
U70185,Harrison,Dimitrov,Harrison Dimitrov,Newport,Wales,United Kingdom,65.0,"51-65",Male,,,,,hdimitrov1982@icloud.com,+447117948791,Affiliate / Comparison Site
U28316,Grace,Silva,Grace Silva,Doncaster,,United Kingdom,31.0,"20-35",Female,35765.4,"30k-50k",Employed full-time,Married,graces73@hotmail.com,+447842946839,
U69671,Riley,Reid,Riley Reid,Bournemouth,South West,United Kingdom,31.0,"20-35",Male,14000.0,Under 15k,,Married,riley.reid@icloud.com,+447210426631,Organic Search
U67154,Callum,Thomas,Callum Thomas,,West Midlands,,47.0,"36-50",Male,18955.61,"15k-30k",Employed part-time,Married,callum.thomas@gmail.com,+447781191277,Social Media Ads
U64958,Ava,Patel,Ava Patel,Preston,North West,United Kingdom,40.0,"36-50",Other,36484.4,"30k-50k",Employed full-time,Married,,+447417998674,
U96605,Sienna,Walker,Sienna Walker,Sheffield,Yorkshire And The Humber,United Kingdom,26.0,"20-35",Female,14545.71,Under 15k,Employed part-time,Single,sienna.walker@gmail.com,+447485374234,
U78879,Poppy,Thompson,Poppy Thompson,Wakefield,Yorkshire And The Humber,United Kingdom,20.0,"20-35",Female,19307.18,"15k-30k",Employed part-time,,poppyt52@icloud.com,,Organic Search
U43658,Sienna,Bell,Sienna Bell,Doncaster,Yorkshire And The Humber,United Kingdom,52.0,"51-65",Female,,,Employed full-time,Single,sienna.bell@outlook.com,+447275516479,Social Media Ads
U52506,Toby,Shah,Toby Shah,Preston,North West,United Kingdom,26.0,"20-35",Male,39229.28,"30k-50k",Employed full-time,,toby.shah@outlook.com,+447171523957,Direct / App Store
U88578,Sandra,Mitchell,Sandra Mitchell,Bath,South West,United Kingdom,34.0,"20-35",,,,Employed full-time,Married,,,
U88218,Isabella,Sullivan,Isabella Sullivan,Dundee,Scotland,United Kingdom,35.0,"20-35",Female,4391.98,Under 15k,Unemployed,Divorced,isabella.sullivan@gmail.com,+447120642567,Direct / App Store
U31960,Emily,Rossi,Emily Rossi,Telford,West Midlands,United Kingdom,35.0,"20-35",Female,51250.89,"50k-75k",Employed full-time,Married,erossi1992@outlook.com,+447358409576,Social Media Ads
U20774,Kevin,Gray,Kevin Gray,Aberdeen,Scotland,United Kingdom,,,Male,21728.7,"15k-30k",Employed part-time,Single,kgray1983@gmail.com,,
U31318,Leah,Graham,Leah Graham,Poole,South West,United Kingdom,53.0,"51-65",Female,38715.8,"30k-50k",Employed full-time,Single,,+447146206602,Direct / App Store
U64704,Arthur,Stewart,Arthur Stewart,Worcester,West Midlands,United Kingdom,36.0,"36-50",,35654.04,"30k-50k",,Single,,,Direct / App Store
U26795,Louis,Campbell,Louis Campbell,Edinburgh,Scotland,,64.0,"51-65",Male,19251.65,"15k-30k",Employed part-time,Divorced,louisc14@yahoo.co.uk,+447209531666,Social Media Ads
U49434,Jessica,Muller,Jessica Muller,,North East,,,,Female,47861.69,"30k-50k",Employed full-time,,jmuller1982@gmail.com,+447381990078,Paid Search
U31461,Kevin,Harris,Kevin Harris,Nottingham,East Midlands,,27.0,"20-35",Male,54944.62,"50k-75k",Employed full-time,Single,,+447678087835,Affiliate / Comparison Site
U25409,Owen,Green,Owen Green,,North West,United Kingdom,34.0,"20-35",,28043.41,"15k-30k",Employed full-time,Single,owen.green@btinternet.com,,Paid Search
U93431,Oscar,Rossi,Oscar Rossi,Salford,North West,United Kingdom,38.0,"36-50",Male,,,Self-employed,Divorced,oscarr97@icloud.com,,Paid Search
U58238,Daniel,Kowalski,Daniel Kowalski,Sheffield,Yorkshire And The Humber,United Kingdom,50.0,"36-50",Male,33040.78,"30k-50k",,Married,daniel.kowalski@gmail.com,+447648594996,
U23356,Christopher,Patel,Christopher Patel,,South West,United Kingdom,,,Male,,,Employed full-time,Divorced,christopherp63@yahoo.co.uk,+447587666127,
U33829,Ella,Harrison,Ella Harrison,,,United Kingdom,31.0,"20-35",Female,,,Employed full-time,,ella.harrison@hotmail.com,+447762578939,Social Media Ads
U80435,Lily,Ahmed,Lily Ahmed,Hull,,United Kingdom,,,Female,10908.56,Under 15k,Unemployed,,lily.ahmed@hotmail.com,+447534522190,Organic Search
U36939,Nicole,Iqbal,Nicole Iqbal,,North West,United Kingdom,34.0,"20-35",Female,,,Employed full-time,Single,nicolei18@gmail.com,+447500968461,
U38453,Luke,Watson,Luke Watson,Dundee,Scotland,United Kingdom,,,Male,,,Employed full-time,Single,luke.watson@outlook.com,+447412547399,
U96460,Dylan,Smith,Dylan Smith,Westminster,Greater London,United Kingdom,40.0,"36-50",Male,38262.81,"30k-50k",,Married,shadow336@gmail.com,+447744962653,Paid Search
U87927,Willow,Moore,Willow Moore,,North West,United Kingdom,45.0,"36-50",Female,41687.39,"30k-50k",Employed full-time,Single,willow.moore@aol.com,+447894266604,Organic Search
U31618,Martin,Silva,Martin Silva,Stoke-On-Trent,West Midlands,United Kingdom,56.0,"51-65",Male,40302.55,"30k-50k",,Separated,martin.silva@gmail.com,+447770720156,Social Media Ads
U19507,Freddie,Wilson,Freddie Wilson,Brighton,,United Kingdom,29.0,"20-35",Male,10244.22,Under 15k,Unemployed,,,+447646600308,Paid Search
U59785,Isabella,Green,Isabella Green,Salford,North West,United Kingdom,38.0,"36-50",,44372.82,"30k-50k",Employed full-time,,isabellag85@yahoo.co.uk,+447827723036,Referral
U72484,Frank,Khan,Frank Khan,Colchester,East Of England,United Kingdom,44.0,"36-50",Male,,,Employed full-time,Married,frank.khan@gmail.com,+447653372844,Referral
U18471,David,Bell,David Bell,Rotherham,Yorkshire And The Humber,United Kingdom,40.0,"36-50",,34291.26,"30k-50k",Employed full-time,Divorced,ace713@outlook.com,+447376039062,Social Media Ads
U86635,Archie,Morgan,Archie Morgan,Ipswich,East Of England,United Kingdom,57.0,"51-65",Male,28447.49,"15k-30k",Employed full-time,Widowed,archie.morgan@hotmail.com,+447170576992,
U91536,Katie,Watson,Katie Watson,,Yorkshire And The Humber,United Kingdom,32.0,"20-35",Female,33579.65,"30k-50k",Self-employed,Single,katie.watson@gmail.com,+447893129095,
U65147,Kian,Thompson,Kian Thompson,Milton Keynes,South East,United Kingdom,52.0,"51-65",Male,14000.0,Under 15k,Employed full-time,Widowed,,+447629023849,
U77032,Priya,Costa,Priya Costa,Norwich,East Of England,United Kingdom,35.0,"20-35",Female,,,Self-employed,Single,priya.costa@gmail.com,+447243251868,Organic Search
U22315,Donna,Jackson,Donna Jackson,Dundee,Scotland,United Kingdom,26.0,"20-35",Female,11601.58,Under 15k,Employed part-time,Single,djackson1995@gmail.com,,Social Media Ads
U99874,Katie,Simpson,Katie Simpson,Glasgow,Scotland,United Kingdom,55.0,"51-65",Female,,,Employed full-time,Divorced,,+447546789430,Social Media Ads
U67266,George,Kowalski,George Kowalski,Preston,North West,,65.0,"51-65",Male,7031.7,Under 15k,Unemployed,Widowed,george.kowalski@outlook.com,+447882052401,Social Media Ads
U30847,Robert,Murphy,Robert Murphy,York,Yorkshire And The Humber,United Kingdom,37.0,"36-50",Male,2942.46,Under 15k,,Married,robert.murphy@icloud.com,+447441285609,Social Media Ads
U37334,Jessica,Dimitrov,Jessica Dimitrov,Derby,East Midlands,United Kingdom,51.0,"51-65",Female,13823.08,Under 15k,,Divorced,,+447313143433,
U10992,Alice,Campbell,Alice Campbell,Luton,East Of England,United Kingdom,56.0,"51-65",,35854.64,"30k-50k",Employed full-time,,alice.campbell@gmail.com,+447847216201,Referral
U54094,Riley,Baker,Riley Baker,Northampton,East Midlands,United Kingdom,48.0,"36-50",Male,,,Employed full-time,,,+447386001198,Organic Search
U23203,Leo,Richardson,Leo Richardson,Newport,Wales,United Kingdom,44.0,"36-50",Male,35562.97,"30k-50k",,Divorced,,+447778318192,Organic Search
U67893,Chelsea,Shaw,Chelsea Shaw,Dundee,Scotland,United Kingdom,39.0,"36-50",Female,24509.71,"15k-30k",Self-employed,Divorced,,+447766258611,Direct / App Store
U95346,Linda,Edwards,Linda Edwards,Swindon,South West,United Kingdom,,,Female,21618.02,"15k-30k",Employed full-time,Married,linda.edwards@gmail.com,+447119291064,Direct / App Store
U26519,Georgia,Andersson,Georgia Andersson,Sheffield,Yorkshire And The Humber,,48.0,"36-50",Female,26191.54,"15k-30k",Employed part-time,Divorced,georgiaa33@gmail.com,+447244682605,Social Media Ads
U53548,Florence,Kowalski,Florence Kowalski,Northampton,East Midlands,United Kingdom,36.0,"36-50",Female,,,Employed part-time,Married,,+447319949627,Affiliate / Comparison Site
U76903,William,Harrison,William Harrison,Leicester,East Midlands,United Kingdom,34.0,"20-35",Male,7030.78,Under 15k,Unemployed,Married,wharrison1989@gmail.com,+447430593709,Referral
U86808,Margaret,Silva,Margaret Silva,Stoke-On-Trent,West Midlands,,34.0,"20-35",Female,9056.38,Under 15k,Self-employed,Married,,+447186388395,Organic Search
U49398,Megan,Bailey,Megan Bailey,Watford,East Of England,United Kingdom,37.0,"36-50",Female,39395.79,"30k-50k",,Married,blaze510@icloud.com,+447567573650,Affiliate / Comparison Site
U22441,Thomas,Jones,Thomas Jones,Nottingham,East Midlands,United Kingdom,,,Male,12559.64,Under 15k,,Single,,+447456984693,Paid Search
U25800,Grace,O'brien,Grace O'brien,Preston,North West,United Kingdom,31.0,"20-35",,50188.41,"50k-75k",Employed full-time,Single,,+447811946843,Social Media Ads
U75316,Malcolm,Morgan,Malcolm Morgan,Blackpool,North West,United Kingdom,37.0,"36-50",Male,39108.27,"30k-50k",Employed full-time,Married,malcolmm98@gmail.com,+447300054660,Affiliate / Comparison Site
U17882,Trevor,Scott,Trevor Scott,Oxford,South East,United Kingdom,39.0,"36-50",Male,7150.02,Under 15k,Unemployed,,trevor.scott@gmail.com,+447170895371,
U22915,Barbara,Hunt,Barbara Hunt,Warrington,North West,United Kingdom,47.0,"36-50",Female,19449.16,"15k-30k",Employed full-time,Single,barbarah40@gmail.com,+447381402185,Social Media Ads
U88216,Mason,Davies,Mason Davies,Belfast,Northern Ireland,United Kingdom,37.0,"36-50",Male,15009.04,"15k-30k",Employed part-time,Single,masond72@gmail.com,,Affiliate / Comparison Site
U83612,Nadia,Robinson,Nadia Robinson,Colchester,East Of England,United Kingdom,29.0,"20-35",Female,31648.03,"30k-50k",,Single,nadia.robinson@gmail.com,+447602127261,
U64632,Peter,Novak,Peter Novak,Peterborough,East Of England,United Kingdom,32.0,"20-35",Male,,,Employed full-time,Divorced,tiger609@hotmail.com,+447431998464,Referral
U90543,Oscar,Adams,Oscar Adams,Southampton,South East,United Kingdom,21.0,"20-35",Male,6000.0,Under 15k,Employed part-time,Married,oadams2002@outlook.com,+447425234936,Organic Search
U11768,Grace,Thompson,Grace Thompson,,South West,United Kingdom,41.0,"36-50",,4253.21,Under 15k,Unemployed,Single,gracet7@gmail.com,+447101331942,Affiliate / Comparison Site
U77144,Samuel,Ward,Samuel Ward,Edinburgh,Scotland,United Kingdom,38.0,"36-50",Male,28545.34,"15k-30k",Employed full-time,,samuelw42@gmail.com,+447276519419,Referral
U55300,Nadia,Ali,Nadia Ali,Belfast,Northern Ireland,United Kingdom,,,Female,39502.26,"30k-50k",Employed full-time,Married,nadia.ali@yahoo.co.uk,+447210085641,
U37284,Paul,Reid,Paul Reid,Sunderland,,United Kingdom,54.0,"51-65",Male,14000.0,Under 15k,Employed full-time,,,,Affiliate / Comparison Site
U20543,Sandra,Silva,Sandra Silva,Reading,South East,United Kingdom,36.0,"36-50",Female,49198.91,"30k-50k",Employed full-time,Married,,,Paid Search
U45180,Casey,James,Casey James,Bolton,North West,,39.0,"36-50",Other,47661.64,"30k-50k",Employed full-time,Single,cjames1983@gmail.com,+447727463017,Organic Search
U72609,Jake,Bailey,Jake Bailey,Bristol,South West,United Kingdom,,,Male,23061.56,"15k-30k",,Married,jakeb46@outlook.com,+447838647140,Paid Search
U33853,Jasper,Evans,Jasper Evans,Stockport,North West,United Kingdom,,,Male,27845.15,"15k-30k",,Single,,+447488895941,Direct / App Store
U65844,Sarah,Rahman,Sarah Rahman,Sheffield,Yorkshire And The Humber,United Kingdom,31.0,"20-35",Female,34813.54,"30k-50k",,Single,,+447134430268,
U24185,Luke,Ahmed,Luke Ahmed,Warrington,North West,United Kingdom,49.0,"36-50",Male,29256.73,"15k-30k",Self-employed,Other,champ695@hotmail.com,+447115192573,Social Media Ads
U93286,Malcolm,Lewis,Malcolm Lewis,Bath,South West,United Kingdom,30.0,"20-35",Male,18470.45,"15k-30k",Employed part-time,,malcolml69@outlook.com,+447222225786,Affiliate / Comparison Site
U78542,Yasmin,Stewart,Yasmin Stewart,Bolton,North West,United Kingdom,35.0,"20-35",Female,38599.05,"30k-50k",Employed full-time,Single,yasmin.stewart@gmail.com,+447564898010,Affiliate / Comparison Site
U21006,Toby,Walker,Toby Walker,Bristol,South West,United Kingdom,33.0,"20-35",Male,35289.26,"30k-50k",Employed full-time,Single,wolfy976@outlook.com,,
U28714,Sophia,Kowalski,Sophia Kowalski,,North West,United Kingdom,27.0,"20-35",Female,10077.38,Under 15k,Employed part-time,Single,,+447863151027,Direct / App Store
